id_transaksi,tanggal_pencairan,provinsi,jenis_pinjaman,status_peminjam,jumlah_pinjaman,total_pengembalian,durasi_hari,porsi_pengembalian_lender,sektor_usaha,pendidikan,jenis_jaminan,status_gagal_bayar
184,2025-06-28,DKI Jakarta,Mikro_UKM,Peminjam_Berulang,488000.0,505000.0,7.0,168000.0,Jasa,SMA,BPKB,0
185,2023-09-02,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,82000.0,82000.0,7.0,24000.0,Pertanian,S1,Tanpa_Jaminan,0
186,2023-11-14,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,546000.0,561000.0,7.0,168000.0,Digital,S1,Sertifikat,0
187,2023-10-05,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1790000.0,1801000.0,7.0,540000.0,Manufaktur,SMA,BPKB,0
188,2023-11-28,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,690000.0,694000.0,7.0,,Manufaktur,SMA,Tanpa_Jaminan,0
189,2023-11-19,Jawa Barat,Modal_Usaha,Peminjam_Berulang,177000.0,180000.0,7.0,,Jasa,SMA,SK_Pegawai,0
190,2023-10-18,Jawa Timur,Modal_Usaha,Peminjam_Berulang,55000.0,58000.0,7.0,17000.0,Perdagangan,S1,BPKB,0
191,2023-11-15,Jawa Timur,Modal_Usaha,Peminjam_Berulang,990000.0,996000.0,7.0,299000.0,Digital,D3,SK_Pegawai,0
192,2023-10-07,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,419000.0,425000.0,7.0,127000.0,Jasa,S1,BPKB,0
193,2023-10-03,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,368000.0,,7.0,110000.0,Jasa,SMA,SK_Pegawai,0
194,2025-07-02,Jawa Tengah,Mikro_UKM,Peminjam_Berulang,640000.0,662000.0,7.0,132000.0,Manufaktur,SMA,Sertifikat,0
195,2023-08-06,Jawa Barat,Modal_Usaha,Peminjam_Berulang,764000.0,764000.0,7.0,229000.0,Pertanian,D3,Sertifikat,0
196,2023-11-12,Jawa Barat,Modal_Usaha,Peminjam_Berulang,324000.0,,7.0,97000.0,Jasa,D3,Sertifikat,0
197,2023-08-05,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1302000.0,1342000.0,7.0,402000.0,Digital,SMA,SK_Pegawai,0
198,2023-09-10,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1044000.0,1073000.0,7.0,0.0,Perdagangan,SMA,BPKB,0
199,2023-08-16,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,448000.0,448000.0,7.0,134000.0,Jasa,S1,Sertifikat,0
200,2023-09-24,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1489000.0,1535000.0,7.0,0.0,Pertanian,S1,Tanpa_Jaminan,0
201,2023-08-12,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,151000.0,156000.0,7.0,47000.0,Perdagangan,S2,Sertifikat,0
202,2023-08-25,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,148000.0,231000.0,7.0,69000.0,Jasa,S1,Sertifikat,1
203,2023-09-24,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,5308000.0,5308000.0,7.0,1592000.0,Pertanian,S1,SK_Pegawai,0
204,2023-07-21,Jawa Timur,Modal_Usaha,Peminjam_Berulang,268000.0,268000.0,7.0,80000.0,Jasa,S1,SK_Pegawai,0
205,2023-10-26,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,618000.0,622000.0,7.0,0.0,Kuliner,SMA,BPKB,0
206,2023-11-19,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1422000.0,1466000.0,7.0,68000.0,Jasa,S2,Tanpa_Jaminan,0
207,2023-11-26,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1002000.0,1005000.0,7.0,184000.0,Kuliner,D3,Tanpa_Jaminan,0
208,2025-08-20,Jawa Timur,Mikro_UKM,Peminjam_Berulang,703000.0,728000.0,7.0,145000.0,Perdagangan,D3,SK_Pegawai,0
209,2023-09-30,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,176000.0,282000.0,7.0,61000.0,Manufaktur,S1,BPKB,1
210,2025-10-31,DKI Jakarta,,Peminjam_Berulang,3922000.0,4157000.0,30.0,1247000.0,Jasa,S1,BPKB,0
211,2023-09-20,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,2431000.0,2431000.0,7.0,0.0,Jasa,S1,Tanpa_Jaminan,0
212,2023-08-16,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1304000.0,1311000.0,7.0,393000.0,Pertanian,D3,Sertifikat,0
213,2023-07-21,Jawa Barat,Modal_Usaha,Peminjam_Berulang,667000.0,667000.0,7.0,200000.0,Digital,D3,Tanpa_Jaminan,0
214,2023-03-08,Jawa Barat,Investasi,Peminjam_Berulang,590000.0,622000.0,7.0,99000.0,Digital,S1,Sertifikat,0
215,2024-09-03,DKI Jakarta,,Peminjam_Berulang,30139000.0,30591000.0,42.0,6004000.0,Jasa,SMA,Tanpa_Jaminan,0
216,2023-04-21,Jawa Timur,Investasi,Peminjam_Berulang,1681000.0,1779000.0,14.0,284000.0,Digital,S2,Sertifikat,0
217,2023-08-01,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,872000.0,872000.0,7.0,261000.0,Digital,SMA,Tanpa_Jaminan,0
218,2023-11-25,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1272000.0,1278000.0,7.0,74000.0,Pertanian,SMA,BPKB,0
219,2023-08-18,Jawa Barat,Modal_Usaha,Peminjam_Berulang,321000.0,330000.0,7.0,99000.0,Jasa,D3,SK_Pegawai,0
220,2023-11-05,Jawa Timur,Modal_Usaha,Peminjam_Berulang,193000.0,210000.0,7.0,63000.0,Pertanian,SMA,Tanpa_Jaminan,1
221,2023-07-28,Jawa Timur,Modal_Usaha,Peminjam_Berulang,3603000.0,3603000.0,7.0,1081000.0,Digital,S2,SK_Pegawai,0
222,2023-11-07,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,6639000.0,6841000.0,7.0,2052000.0,Pertanian,S1,Tanpa_Jaminan,0
223,2023-08-30,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1743000.0,1753000.0,7.0,526000.0,Pertanian,D3,Tanpa_Jaminan,0
224,2023-10-29,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1368000.0,1410000.0,7.0,423000.0,Jasa,SMA,Sertifikat,0
225,2023-08-25,Jawa Barat,Modal_Usaha,Peminjam_Berulang,795000.0,795000.0,7.0,,Perdagangan,SMA,Tanpa_Jaminan,0
226,2023-07-15,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,653000.0,,-1.0,198000.0,Kuliner,SMA,Tanpa_Jaminan,0
227,2023-01-20,Jawa Tengah,,Peminjam_Berulang,3763000.0,,14.0,3964000.0,Jasa,SMA,Tanpa_Jaminan,0
228,2023-09-09,Jawa Barat,Modal_Usaha,Peminjam_Berulang,617000.0,617000.0,7.0,,Perdagangan,SMA,SK_Pegawai,0
229,2025-09-06,DKI Jakarta,Mikro_UKM,Peminjam_Berulang,761000.0,788000.0,7.0,,Digital,SMA,Tanpa_Jaminan,0
230,2025-07-27,Jawa Timur,Mikro_UKM,Peminjam_Berulang,625000.0,647000.0,7.0,129000.0,Kuliner,SMA,Tanpa_Jaminan,0
231,2023-09-06,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,2381000.0,,7.0,714000.0,Kuliner,S1,Sertifikat,0
232,2023-10-08,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,100000.0,104000.0,7.0,31000.0,Digital,SMA,Sertifikat,0
233,2025-11-12,Jawa Timur,Mikro_UKM,Peminjam_Berulang,905000.0,936000.0,7.0,,Manufaktur,SMA,Tanpa_Jaminan,0
234,2023-07-13,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,888000.0,893000.0,7.0,268000.0,Kuliner,SMA,Sertifikat,0
235,2023-09-23,Jawa Barat,Modal_Usaha,Peminjam_Berulang,378000.0,391000.0,7.0,117000.0,Kuliner,SMA,Sertifikat,0
236,2023-09-24,Jawa Timur,Modal_Usaha,Peminjam_Berulang,105000.0,109000.0,7.0,32000.0,Pertanian,SMA,Sertifikat,0
237,2023-08-02,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2466000.0,2496000.0,7.0,749000.0,Perdagangan,SMA,SK_Pegawai,0
238,2023-11-16,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,93000.0,93000.0,7.0,27000.0,Manufaktur,SMA,Tanpa_Jaminan,0
239,2023-11-15,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,504000.0,509000.0,7.0,0.0,Pertanian,D3,SK_Pegawai,0
240,2023-10-03,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,63000.0,63000.0,7.0,0.0,Jasa,S1,SK_Pegawai,0
241,2023-09-20,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,759000.0,759000.0,7.0,227000.0,Digital,SMA,Tanpa_Jaminan,0
242,2023-10-24,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,6566000.0,6799000.0,7.0,,Kuliner,S1,BPKB,0
243,2023-10-12,Jawa Barat,Modal_Usaha,Peminjam_Berulang,5822000.0,5822000.0,7.0,0.0,Perdagangan,S1,SK_Pegawai,0
244,2023-11-26,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,809000.0,819000.0,7.0,0.0,Manufaktur,SMA,Tanpa_Jaminan,0
245,2023-09-15,Jawa Timur,Modal_Usaha,Peminjam_Berulang,781000.0,788000.0,7.0,236000.0,Manufaktur,S1,Sertifikat,0
246,2023-08-05,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,197000.0,202000.0,7.0,60000.0,Digital,S1,SK_Pegawai,0
247,2023-07-16,Jawa Barat,Modal_Usaha,Peminjam_Berulang,631000.0,647000.0,7.0,,Jasa,S1,Tanpa_Jaminan,0
248,2023-09-09,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,714000.0,717000.0,7.0,215000.0,Manufaktur,D3,Tanpa_Jaminan,0
249,2023-09-19,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1316000.0,1316000.0,7.0,394000.0,Kuliner,SMA,Tanpa_Jaminan,0
250,2023-09-27,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,432000.0,432000.0,7.0,0.0,Digital,S1,Tanpa_Jaminan,0
251,2023-08-29,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1511000.0,1511000.0,7.0,,Perdagangan,D3,SK_Pegawai,0
252,2023-10-19,Jawa Barat,Modal_Usaha,Peminjam_Berulang,168000.0,169000.0,7.0,51000.0,Perdagangan,SMA,SK_Pegawai,0
253,2023-10-22,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2605000.0,2605000.0,7.0,781000.0,Kuliner,S1,Tanpa_Jaminan,0
254,2023-08-10,Jawa Timur,Modal_Usaha,Peminjam_Berulang,855000.0,871000.0,7.0,263000.0,Digital,SMA,SK_Pegawai,0
255,2023-11-26,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,90000.0,95000.0,7.0,0.0,Jasa,S2,BPKB,0
256,2023-10-19,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,126000.0,126000.0,7.0,38000.0,Pertanian,SMA,Tanpa_Jaminan,0
257,2023-08-26,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1098000.0,1104000.0,7.0,331000.0,Jasa,SMA,Tanpa_Jaminan,0
258,2023-08-18,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1625000.0,1675000.0,7.0,502000.0,Digital,S1,BPKB,0
259,2023-07-13,Jawa Barat,Modal_Usaha,Peminjam_Berulang,6207000.0,,7.0,1862000.0,Jasa,S1,SK_Pegawai,0
260,2023-09-24,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1897000.0,1955000.0,7.0,,Perdagangan,D3,BPKB,0
261,2023-11-14,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1188000.0,1225000.0,7.0,1000.0,Jasa,SMA,BPKB,0
262,2023-10-14,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2283000.0,2283000.0,7.0,375000.0,Jasa,SMA,Sertifikat,0
263,2023-10-15,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1463000.0,1481000.0,7.0,73000.0,Pertanian,SMA,SK_Pegawai,0
264,2023-07-29,Jawa Timur,Modal_Usaha,Peminjam_Berulang,663000.0,663000.0,7.0,,Perdagangan,D3,SK_Pegawai,0
265,2023-08-15,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1144000.0,1179000.0,7.0,353000.0,Manufaktur,S1,BPKB,0
266,2023-07-23,Jawa Barat,Modal_Usaha,Peminjam_Berulang,412000.0,421000.0,7.0,126000.0,Pertanian,D3,BPKB,0
267,2023-09-21,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,3025000.0,3043000.0,7.0,913000.0,Manufaktur,S2,Sertifikat,0
268,2023-10-04,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,93000.0,93000.0,7.0,0.0,Manufaktur,D3,Sertifikat,0
269,2023-08-18,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,73000.0,76000.0,7.0,0.0,Pertanian,S1,Sertifikat,0
270,2023-07-23,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,198000.0,200000.0,7.0,60000.0,Kuliner,S1,BPKB,0
271,2023-10-27,Jawa Barat,Modal_Usaha,Peminjam_Berulang,163000.0,166000.0,7.0,49000.0,Pertanian,D3,SK_Pegawai,0
272,2023-10-14,Jawa Timur,Modal_Usaha,Peminjam_Berulang,176000.0,,7.0,5000.0,Kuliner,SMA,SK_Pegawai,0
273,2023-08-02,Jawa Barat,Modal_Usaha,Peminjam_Berulang,584000.0,599000.0,7.0,180000.0,Manufaktur,SMA,BPKB,0
274,2023-11-28,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,985000.0,1027000.0,7.0,308000.0,Jasa,S1,Sertifikat,0
275,2023-08-19,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,3092000.0,3092000.0,7.0,927000.0,Pertanian,SMA,Sertifikat,0
276,2023-10-11,Jawa Barat,Modal_Usaha,Peminjam_Berulang,97000.0,98000.0,7.0,0.0,Jasa,S1,SK_Pegawai,0
277,2023-08-30,Jawa Timur,Modal_Usaha,Peminjam_Berulang,729000.0,729000.0,7.0,0.0,Perdagangan,S1,BPKB,0
278,2023-09-27,Jawa Barat,Modal_Usaha,Peminjam_Berulang,923000.0,951000.0,7.0,0.0,Perdagangan,S1,Sertifikat,0
279,2023-10-06,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,142000.0,,7.0,0.0,Perdagangan,D3,BPKB,0
280,2023-08-31,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,248000.0,248000.0,7.0,0.0,Perdagangan,D3,SK_Pegawai,0
281,2023-09-28,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,481000.0,483000.0,7.0,144000.0,Digital,S1,SK_Pegawai,0
282,2023-09-21,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1250000.0,1288000.0,7.0,386000.0,Perdagangan,S1,BPKB,0
283,2023-07-30,Jawa Timur,Modal_Usaha,Peminjam_Berulang,3537000.0,3644000.0,7.0,1093000.0,Digital,S2,SK_Pegawai,0
284,2023-07-27,Jawa Barat,Modal_Usaha,Peminjam_Berulang,649000.0,649000.0,7.0,194000.0,Manufaktur,D3,Tanpa_Jaminan,0
285,2023-08-04,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,90000.0,90000.0,7.0,27000.0,Kuliner,D3,BPKB,0
286,2024-08-01,Jawa Timur,,Peminjam_Berulang,1149000.0,1218000.0,30.0,231000.0,Manufaktur,SMA,Sertifikat,0
287,2023-10-22,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1505000.0,1541000.0,7.0,462000.0,Manufaktur,D3,SK_Pegawai,0
288,2023-09-09,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,288000.0,,7.0,,Manufaktur,S1,BPKB,0
289,2023-07-16,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,144000.0,144000.0,,43000.0,Manufaktur,D3,Tanpa_Jaminan,0
290,2023-11-24,Jawa Barat,Modal_Usaha,Peminjam_Berulang,116000.0,118000.0,7.0,35000.0,Perdagangan,SMA,Sertifikat,0
291,2023-08-01,Jawa Barat,Modal_Usaha,Peminjam_Berulang,446000.0,472000.0,7.0,,Jasa,D3,Tanpa_Jaminan,0
292,2023-11-15,Jawa Timur,Modal_Usaha,Peminjam_Berulang,439000.0,439000.0,7.0,131000.0,Kuliner,S2,Tanpa_Jaminan,0
293,2023-09-23,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,369000.0,369000.0,7.0,110000.0,Pertanian,S2,Sertifikat,0
294,2023-07-28,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,2737000.0,,7.0,846000.0,Perdagangan,D3,Tanpa_Jaminan,0
295,2023-11-17,Jawa Barat,Modal_Usaha,Peminjam_Berulang,599000.0,599000.0,7.0,0.0,Perdagangan,SMA,Sertifikat,0
296,2023-08-02,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,56000.0,58000.0,7.0,17000.0,Jasa,SMA,Sertifikat,0
297,2023-09-22,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,274000.0,336000.0,7.0,8000.0,Manufaktur,S1,Tanpa_Jaminan,0
298,2023-09-02,DKI Jakarta,Investasi,Peminjam_Berulang,1463000.0,2502000.0,14.0,400000.0,Perdagangan,S1,SK_Pegawai,1
299,2023-11-02,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,978000.0,1002000.0,7.0,83000.0,Pertanian,S1,SK_Pegawai,0
300,2023-08-02,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,832000.0,852000.0,7.0,255000.0,Kuliner,S1,BPKB,0
301,2023-09-05,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,109000.0,109000.0,7.0,0.0,Perdagangan,SMA,Tanpa_Jaminan,0
302,2023-10-17,Jawa Barat,Modal_Usaha,Peminjam_Berulang,619000.0,628000.0,7.0,188000.0,Kuliner,SMA,Tanpa_Jaminan,0
303,2023-10-21,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,207000.0,214000.0,7.0,64000.0,Jasa,SMA,Tanpa_Jaminan,0
304,2023-11-25,Jawa Barat,Modal_Usaha,Peminjam_Berulang,342000.0,342000.0,7.0,102000.0,Pertanian,SMA,Tanpa_Jaminan,0
305,2023-07-20,Jawa Timur,Modal_Usaha,Peminjam_Berulang,282000.0,290000.0,7.0,87000.0,Digital,S1,BPKB,0
306,2023-07-28,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1385000.0,1387000.0,7.0,416000.0,Digital,SMA,Tanpa_Jaminan,0
307,2023-09-09,Jawa Timur,Modal_Usaha,Peminjam_Berulang,249000.0,249000.0,7.0,74000.0,Kuliner,SMA,Tanpa_Jaminan,0
308,2024-01-09,Jawa Barat,Multiguna,Peminjam_Berulang,5654000.0,6502000.0,90.0,866000.0,Manufaktur,S1,SK_Pegawai,0
309,2025-05-04,Jawa Barat,,Peminjam_Berulang,5027000.0,,30.0,,Jasa,S1,Sertifikat,0
310,2023-09-08,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1187000.0,1199000.0,7.0,,Digital,S1,BPKB,0
311,2023-11-12,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,282000.0,282000.0,7.0,84000.0,Perdagangan,SMA,BPKB,0
312,2023-08-04,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1560000.0,1574000.0,7.0,,Manufaktur,SMA,SK_Pegawai,0
313,2025-10-11,Jawa Tengah,Mikro_UKM,Peminjam_Berulang,4765000.0,4932000.0,7.0,986000.0,Pertanian,SMA,Tanpa_Jaminan,0
314,2023-08-27,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,856000.0,856000.0,7.0,0.0,Jasa,SMA,BPKB,0
315,2023-08-22,Jawa Timur,Modal_Usaha,Peminjam_Berulang,573000.0,589000.0,7.0,176000.0,Digital,D3,SK_Pegawai,0
316,2023-10-08,Jawa Timur,Modal_Usaha,Peminjam_Berulang,3710000.0,3800000.0,7.0,34000.0,Jasa,SMA,SK_Pegawai,0
317,2023-09-10,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,113000.0,113000.0,7.0,0.0,Jasa,S2,BPKB,0
318,2023-09-14,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,321000.0,326000.0,7.0,97000.0,Manufaktur,S1,SK_Pegawai,0
319,2023-09-19,Jawa Timur,Modal_Usaha,Peminjam_Berulang,88000.0,88000.0,7.0,26000.0,Digital,S1,SK_Pegawai,0
320,2023-10-04,Jawa Timur,Modal_Usaha,Peminjam_Berulang,40000.0,,7.0,12000.0,Manufaktur,D3,Sertifikat,0
321,2023-11-26,Jawa Timur,Modal_Usaha,Peminjam_Berulang,520000.0,521000.0,7.0,0.0,Jasa,S1,BPKB,0
322,2023-09-01,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1853000.0,1865000.0,7.0,559000.0,Pertanian,D3,Tanpa_Jaminan,0
323,2023-07-22,Jawa Barat,Modal_Usaha,Peminjam_Berulang,369000.0,,7.0,111000.0,Jasa,SMA,SK_Pegawai,0
324,2023-08-10,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,315000.0,317000.0,7.0,95000.0,Perdagangan,SMA,Tanpa_Jaminan,0
325,2023-09-17,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,340000.0,342000.0,7.0,0.0,Digital,D3,BPKB,0
326,2023-11-21,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,266000.0,,7.0,82000.0,Jasa,D3,SK_Pegawai,0
327,2023-09-20,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,909000.0,909000.0,7.0,272000.0,Perdagangan,SMA,SK_Pegawai,0
328,2023-11-02,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,106000.0,,7.0,31000.0,Digital,S1,Sertifikat,0
329,2023-09-23,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,2650000.0,2682000.0,,804000.0,Digital,S1,SK_Pegawai,0
330,2023-09-22,Jawa Timur,Modal_Usaha,Peminjam_Berulang,619000.0,619000.0,7.0,185000.0,Jasa,SMA,SK_Pegawai,0
331,2023-07-23,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,773000.0,773000.0,7.0,232000.0,Pertanian,S1,BPKB,0
332,2023-10-03,Jawa Timur,Modal_Usaha,Peminjam_Berulang,546000.0,546000.0,7.0,164000.0,Perdagangan,D3,Sertifikat,0
333,2023-08-17,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2374000.0,2381000.0,7.0,,Kuliner,S1,BPKB,0
334,2023-10-22,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,343000.0,348000.0,7.0,31000.0,Digital,D3,SK_Pegawai,0
335,2023-12-22,DKI Jakarta,,Peminjam_Berulang,395000.0,395000.0,7.0,64000.0,Jasa,D3,SK_Pegawai,0
336,2023-10-17,Jawa Timur,Modal_Usaha,Peminjam_Berulang,184000.0,184000.0,7.0,55000.0,Kuliner,D3,Sertifikat,0
337,2023-10-14,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,606000.0,621000.0,7.0,186000.0,Manufaktur,SMA,Tanpa_Jaminan,0
338,2023-08-18,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,303000.0,303000.0,7.0,91000.0,Manufaktur,S1,Sertifikat,0
339,2023-07-28,Jawa Timur,Modal_Usaha,Peminjam_Berulang,180000.0,180000.0,7.0,54000.0,Manufaktur,D3,BPKB,0
340,2023-07-19,Jawa Barat,Modal_Usaha,Peminjam_Berulang,53000.0,,7.0,,Kuliner,D3,SK_Pegawai,0
341,2023-08-02,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,456000.0,,7.0,136000.0,Manufaktur,D3,Sertifikat,0
342,2023-10-03,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,657000.0,661000.0,7.0,198000.0,Kuliner,SMA,Tanpa_Jaminan,0
343,2023-06-13,Jawa Timur,,Peminjam_Berulang,2978000.0,3023000.0,17.0,514000.0,Perdagangan,SMA,SK_Pegawai,0
344,2023-09-10,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1614000.0,1628000.0,7.0,,Jasa,SMA,Sertifikat,0
345,2023-11-02,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1654000.0,1654000.0,7.0,18000.0,Kuliner,S2,Tanpa_Jaminan,0
346,2023-09-15,Jawa Timur,Modal_Usaha,Peminjam_Berulang,84000.0,88000.0,7.0,0.0,Digital,SMA,SK_Pegawai,0
347,2023-08-06,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1737000.0,1742000.0,7.0,522000.0,Manufaktur,S1,BPKB,0
348,2023-07-25,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,3947000.0,5400000.0,7.0,1620000.0,Manufaktur,SMA,Tanpa_Jaminan,1
349,2023-11-11,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1187000.0,1195000.0,7.0,358000.0,Jasa,SMA,Tanpa_Jaminan,0
350,2023-09-07,Jawa Timur,Modal_Usaha,Peminjam_Berulang,190000.0,196000.0,7.0,54000.0,Kuliner,SMA,SK_Pegawai,0
351,2023-11-26,Jawa Barat,,Peminjam_Berulang,818000.0,1103000.0,7.0,220000.0,Digital,S1,BPKB,1
352,2025-09-14,Jawa Timur,Mikro_UKM,Peminjam_Berulang,1737000.0,1798000.0,7.0,,Perdagangan,SMA,Tanpa_Jaminan,0
353,2023-07-30,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,2072000.0,2107000.0,7.0,632000.0,Jasa,S1,Sertifikat,0
354,2023-07-28,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,643000.0,,,193000.0,Manufaktur,D3,Tanpa_Jaminan,0
355,2023-07-23,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,95000.0,,7.0,28000.0,Perdagangan,D3,BPKB,0
356,2023-10-08,Jawa Barat,Modal_Usaha,Peminjam_Berulang,197000.0,197000.0,7.0,0.0,Jasa,D3,Sertifikat,0
357,2023-07-27,Jawa Barat,Modal_Usaha,Peminjam_Berulang,620000.0,620000.0,7.0,186000.0,Digital,SMA,Sertifikat,0
358,2023-09-05,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,832000.0,842000.0,7.0,42000.0,Manufaktur,S1,Sertifikat,0
359,2023-03-06,Jawa Timur,,Peminjam_Berulang,343000.0,409000.0,30.0,409000.0,Perdagangan,S1,SK_Pegawai,0
360,2023-11-05,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,4645000.0,,7.0,0.0,Jasa,S1,Tanpa_Jaminan,0
361,2023-09-27,Jawa Barat,Modal_Usaha,Peminjam_Baru,272000.0,272000.0,7.0,0.0,Kuliner,SMA,SK_Pegawai,0
362,2023-08-20,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,858000.0,863000.0,7.0,17000.0,Jasa,SMA,Tanpa_Jaminan,0
363,2025-09-20,DKI Jakarta,Mikro_UKM,Peminjam_Berulang,1218000.0,1260000.0,7.0,252000.0,Digital,SMA,SK_Pegawai,0
364,2023-10-29,Jawa Timur,Modal_Usaha,Peminjam_Berulang,449000.0,452000.0,7.0,135000.0,Kuliner,S1,BPKB,0
365,2023-07-14,Jawa Timur,Modal_Usaha,Peminjam_Berulang,193000.0,193000.0,7.0,58000.0,Manufaktur,SMA,SK_Pegawai,0
366,2025-10-24,Jawa Timur,Mikro_UKM,Peminjam_Berulang,721000.0,747000.0,7.0,149000.0,Jasa,S1,Tanpa_Jaminan,0
367,2023-09-26,Jawa Timur,Modal_Usaha,Peminjam_Berulang,205000.0,208000.0,7.0,62000.0,Digital,S1,SK_Pegawai,0
